title~summary~url~img_url
Kam kráčíš, člověče? Jak probíhá analýza mobilitních dat v CleverMaps. | Mňamka #349~                          Pokud chcete analyzovat, kde lidé v průběhu týdne skutečně tráví svůj čas, potřebujete nahlédnout pod pokličku dat o mobilitě obyvatel. Co všechno vám mohou prozradit? Není toho zrovna málo. Můžete například zjistit, kde se v daném městě zdržuje nejvíce lidí, jak se v průběhu dne postupně mění počet lidí v jeho centru a jak se to vše liší v pracovní a víkendový den. A jak následně získané informace zužitkovat ve prospěch vašeho byznysu? To už se dozvíte v parádním článku od našich partnerů z CleverMaps.                        ~https://www.bizztreat.com/blog/kam-kracis-clovece-jak-probiha-analyza-mobilitnich-dat-v-clevermaps-mnamka-349~https://www.bizztreat.com/files/responsive/360/0/2946-obr1.png
Vyplatí se přejít do cloudu? | Mňamka #347~                          Přechod do cloudu je pro každou firmu velká změna. Vyplatí se ale vůbec taková investice? I když jsou cloudová řešení jedním z nejvíce skloňovaných témat současnosti, důkazy o jejich přínosech jsou často pouze anekdotální. Rozsáhlejší statistické studie zatím totiž chyběly. S jednou takovou ale nedávno přišla MIT. Podle jejího autora se přechod do cloudu jednoznačně vyplatí – vede ke zlepšení produktivity, růstu příjmů a vytváří solidní základy pro nasazení technologií, jako je třeba AI.                        ~https://mitsloan.mit.edu/ideas-made-to-matter/cloud-adoption-linked-to-stronger-firm-performance~https://www.bizztreat.com/files/responsive/360/0/cloud-raining-coins.jpg
Jak se neutopit v záplavě dat? | Mňamka #348~                          Žijeme v době datové. Celkové množství vytvořených dat velmi rychle roste a podle odhadů v roce 2025 překročí hranici 180 zettabajtů. Jen pro představu, jeden zettabajt obsahuje miliardu terabajtů. S tím rostou i nároky na nás všechny. Záplava informací náš mozek zkrátka přehlcuje. Jak z toho ven? Klíčovou roli budou nepochybně hrát datové vizualizace. Dnes pro vás proto máme článek, který vám v 5 krocích vysvětlí, jak efektivně vizualizovat data.                        ~https://datylon.medium.com/guide-to-effective-data-visualization-24220b95a929~https://www.bizztreat.com/files/responsive/360/0/guide.png
Jak na skládané sloupcové grafy | Mňamka #346~                          Setkáváme se s nimi ve firemních reportech, dashboardech, ale i v médiích. Skládané sloupcové grafy jsou skvělým, mnohdy ale velmi nepochopeným pomocníkem pro vizualizaci dat. Pokud si i vy právě kladete otázku, k čemu je tento typ grafu vůbec užitečný, máme pro vás odpověď. V dnešní mňamce jsme si totiž přichystali článek, který vám názorně vysvětlí, kdy skládané sloupcové grafy používat a kdy je lepší se jim raději vyhnout.                        ~https://www.storytellingwithdata.com/blog/stacked-bars~https://www.bizztreat.com/files/responsive/360/0/stackedbar.png
Proč dát lidem přístup k datům? | Mňamka #345~                          Demokratizace dat je pro nás velké téma. Věříme, že když dáte svým lidem důvěru, bohatě se vám to vrátí. Článek od Keboola ale ukazuje, že se jedná o Achillovu patu mnoha firem. Až 73 % dat ve firmách totiž zůstává nevyužitých a často se tak děje právě v důsledku nedostatečného přístupu k nim. Přečtěte si proto, jaké jsou hlavní přínosy demokratizace dat a co jí ve firmách nejčastěji stojí v cestě.                        ~https://www.keboola.com/blog/does-your-company-suffer-from-a-lack-of-data-democratization~https://www.bizztreat.com/files/responsive/360/0/datademocratization.jpg
ERPčko a BIjko jsou kámoši, nikoliv konkurenti | Mňamka #344~                          ERPčko vs BIjko – jaký je mezi nimi rozdíl? A proč vlastně firma potřebuje Business Intelligence, když už má ERP systém? Naše Verča sepsala skvělý článek, ve kterém vám vysvětlí, v čem se tyto dvě často skloňované technologie liší a jak se naopak vzájemně doplňují a obohacují. Dohromady se totiž jedná o silnou dvojku, která vám umožní firmu řídit nejen operativně, ale správně se rozhodovat i ze strategického hlediska. Přečtěte si, jak to vidí Verča!                        ~https://www.bizztreat.com/blog/erpcko-a-bijko-jsou-kamosi-nikoliv-konkurenti-mnamka-344~https://www.bizztreat.com/files/responsive/360/0/erpbi.png
5 způsobů, jak vám Excel může zničit byznys | Mňamka #342~                          Spoléháte se stále ještě na Excel či Google Sheets? Může vás to vyjít pěkně draho! Tabulkové procesory jsou skvělým nástrojem pro firmy, které s daty začínají a potřebují jednoduché řešení, od určité velikosti byznysu ale mohou přinést více problémů než užitku. Odstrašujícím příkladem z historie je třeba Enron, u kterého se našly chyby dokonce v tisících spreadsheetů. V dnešní mňamce pro vás proto máme článek, který vás seznámí s 5 způsoby, jak vám Excel může zadělat na problémy, když ho firma přeroste.                        ~https://www.infoworld.com/article/3652609/5-ways-spreadsheets-kill-your-business.html~https://www.bizztreat.com/files/responsive/360/0/5ways.jpg
Lekce ze života aneb Proč nestačí nechat data mluvit sama za sebe | Mňamka #343~                          Felixe stejně jako nás fascinují data a jejich vizualizace. Měří proto více než 100 nejrůznějších metrik ze svého života – od jídla a spánku přes náladu až po počasí. Na webu si také můžete prohlédnout jeho osobní dashboard. Po třech letech sběru dat a jejich vizualizace ale došel k důležitému poznání, na které dříve či později přijde i řada firem: Nestačí jen data sbírat a nechat je mluvit sama za sebe. Musíte s nimi i aktivně pracovat a klást si ty správné otázky. Bez toho se totiž taková investice nikdy nevyplatí.                        ~https://howisfelix.today/?~https://www.bizztreat.com/files/responsive/360/0/felix.png
Proč mít datový katalog? | Mňamka #340~                          Slovní spojení jako Datová kultura, datová inteligence atd. buď od nás anebo někde z internetů dávno znáte. Jak je ve společnosti co nejjednodušeji etablovat? Pomoci s tímto problémem by mohl takzvaný datový katalog. Pojďte se dozvědět co to je a proč je tak důležitou součástí datové infrastruktury mnoha firem.                        ~https://tdwi.org/articles/2022/05/02/diq-all-data-catalogs-standard-for-data-intelligence.aspx~https://www.bizztreat.com/files/responsive/360/0/catalog1.jpg
UI/UX case study v analýze sentimentu | Mňamka #341~                          Už jste se někdy zajímali o to jak lidé vaši značku vnímají? A pokud ano, využili jste k tomu data a postavili si na to dashboard? Že ne? Tak se pojďte podívat na případovku z Indonésie na nejmenované zdravotní organizaci. Autor nás provede celým procesem od výzkumu po realizaci.                        ~https://medium.com/@randyams/ui-ux-study-case-sentiment-analysis-dashboard-62e894371a8~https://www.bizztreat.com/files/responsive/360/0/1-1zfy7gk62ywqdnefyd1vdw.png
Budováním datové kultury k větším ziskům | Mňamka #336~                          V této mňamce se podíváme na výzkum z Alation a jejich ředitelky corporate marketingu Ashley Womack. S ní si v TDWI povídali o tom jak nastavení správné datové kultury ve firmě může budovat lepší výnosy. Zajímá vás jak to může fungovat a co s tím dělají špičky datových leaderů na světě? Informace najdete ve článku.                          ~https://tdwi.org/articles/2022/06/02/biz-all-building-a-data-culture-builds-better-revenue-too.aspx~https://www.bizztreat.com/files/responsive/360/0/dollarsign2.jpg
Perfektní vizualizace vesmírného nepořádku | Mňamka #337~                          Máme tady další úžasnou vizualizaci pro inspiraci. Jde o skvělou indikaci toho jak náš pohodlný moderní život ohrožuje hvězdný nepořádek. Nejde o prach nebo komety, ale o satelity a kousky satelitů. Podívejte se na tohle parádní zpracování dat o tom co nad námi lítá a jak by nám to mohlo v budoucnu vadit.                         ~https://ig.ft.com/space-debris/~https://www.bizztreat.com/files/responsive/360/0/screenshot-2022-06-13-074412.jpg
Data management: Jak pomáhá a best practices | Mňamka #338~                          Jak dobře víte, data management je tady s námi jako „buzzword“ už pár let. Co ale možná nevíte, je jak na to a co to vlastně přinese. Od toho vám dnes přinášíme článek od Panoply. Dočtete se co je data management, proč je důležitý a jak nejlíp na něj.                         ~https://blog.panoply.io/data-management-best-practices~https://www.bizztreat.com/files/responsive/360/0/screenshot-2022-06-20-204220.jpg
Multi-barevné vizualizace a jak na ně | Mňamka #339~                          Před barvami už jsme párkrát varovali, to ale neznamená, že občas nenarazíme na report (třeba v e-commerce), který se tváří jako firemní logo v červnu. To může vést k mentální únavě a vizuálnímu přetížení publika, což žádný datový detektiv nechce. V článku se dozvíte na co si dávat pozor a jakou alternativu u různých typů grafů zvolit.                         ~https://medium.com/@Marshall.Sansano.Roma/multicolor-the-main-enemy-of-data-visualization-for-e-commerce-reports-and-all-other-businesses-6df7bb26a748~https://www.bizztreat.com/files/responsive/360/0/0-uegczulyk-xvwnqe.jpeg
Data driven storytelling a jak na něj | Mňamka #334~                          O Data storytellingu jste už určitě slyšeli, ale málokdo ví jak na to. V tomto článku najdete výtah toho nejdůležitějšího o tom jak data storytelling správně uchopit a vytvořit z něj hodnotu i u vás ve firmě.                         ~https://medium.com/@rmdedreu/in-this-article-i-want-to-explore-a-topic-and-share-knowledge-on-data-driven-story-telling-89cd0582bd26~https://www.bizztreat.com/files/responsive/360/0/1-ysivz0lkc4uszurnpqf-rq.png
Datová vizualizace Formule 1 | Mňamka #335~                          Dneska si odpočineme od naučných článků a necháme se inspirovat jednou stránkou s vizualizacemi na datasetu Formule 1 z roku 2021. Tohle je opravdová lahůdka. Analytik se pustil do grafického zpracování výsledků všech závodů v podobě blesků. Jen načtěte a kochejte se. Jo a má to i zvuk tak pozor.                         ~https://f1.obumbratta.com/~https://www.bizztreat.com/files/responsive/360/0/0-p30f7irrxdvdockx.png
 Vizualizační nástroje starší než Excel | Mňamka #333~                          Abychom si odpočinuli od všech těch nejlepších grafů a best practices scatter plots, přinášíme mňamku s pohledem od minulosti. Jde o vizualizační nástroje starší než je Excel! Pojďte se s námi podívat do zákoutí minulého tisíciletí a vizualizací z „doby dosové“.                         ~https://flowingdata.com/2022/05/27/charting-software-that-pre-dating-excel/~https://www.bizztreat.com/files/responsive/360/0/ftopoxracaasdff.png
